Pipe_ID,Start_Node,End_Node,Diameter,Length,Material
P_third_s2_19_1,junction_second_s2_19_1,junction_third_s2_19_1,0.14,382,PVC
P_building_s2_19_1_1,junction_third_s2_19_1_1,Building_6910,0.09,210,PVC
P_building_s2_19_1_2,junction_third_s2_19_1_2,Building_6911,0.1,231,PVC
P_building_s2_19_1_3,junction_third_s2_19_1_3,Building_6912,0.08,179,PVC
P_building_s2_19_1_4,junction_third_s2_19_1_4,Building_6913,0.1,168,PVC
P_building_s2_19_1_5,junction_third_s2_19_1_5,Building_6914,0.09,175,PVC
P_building_s2_19_1_6,junction_third_s2_19_1_6,Building_6915,0.09,158,PVC
P_building_s2_19_1_7,junction_third_s2_19_1_7,Building_6916,0.09,107,PVC
P_building_s2_19_1_8,junction_third_s2_19_1_8,Building_6917,0.1,169,PVC
P_third_s2_19_2,junction_second_s2_19_2,junction_third_s2_19_2,0.13,465,PVC
P_building_s2_19_2_1,junction_third_s2_19_2_1,Building_6918,0.08,104,PVC
P_building_s2_19_2_2,junction_third_s2_19_2_2,Building_6919,0.09,235,PVC
P_building_s2_19_2_3,junction_third_s2_19_2_3,Building_6920,0.09,125,PVC
P_building_s2_19_2_4,junction_third_s2_19_2_4,Building_6921,0.09,171,PVC
P_building_s2_19_2_5,junction_third_s2_19_2_5,Building_6922,0.1,160,PVC
P_building_s2_19_2_6,junction_third_s2_19_2_6,Building_6923,0.09,273,PVC
P_building_s2_19_2_7,junction_third_s2_19_2_7,Building_6924,0.09,192,PVC
P_building_s2_19_2_8,junction_third_s2_19_2_8,Building_6925,0.1,157,PVC
P_building_s2_19_2_9,junction_third_s2_19_2_9,Building_6926,0.09,204,PVC
P_building_s2_19_2_10,junction_third_s2_19_2_10,Building_6927,0.09,164,PVC
P_building_s2_19_2_11,junction_third_s2_19_2_11,Building_6928,0.1,280,PVC
P_building_s2_19_2_12,junction_third_s2_19_2_12,Building_6929,0.09,140,PVC
P_building_s2_19_2_13,junction_third_s2_19_2_13,Building_6930,0.09,130,PVC
P_building_s2_19_2_14,junction_third_s2_19_2_14,Building_6931,0.08,175,PVC
P_building_s2_19_2_15,junction_third_s2_19_2_15,Building_6932,0.08,290,PVC
P_building_s2_19_2_16,junction_third_s2_19_2_16,Building_6933,0.08,223,PVC
P_third_s2_19_3,junction_second_s2_19_3,junction_third_s2_19_3,0.14,371,PVC
P_building_s2_19_3_1,junction_third_s2_19_3_1,Building_6934,0.09,274,PVC
P_building_s2_19_3_2,junction_third_s2_19_3_2,Building_6935,0.09,255,PVC
P_building_s2_19_3_3,junction_third_s2_19_3_3,Building_6936,0.09,285,PVC
P_building_s2_19_3_4,junction_third_s2_19_3_4,Building_6937,0.08,196,PVC
P_building_s2_19_3_5,junction_third_s2_19_3_5,Building_6938,0.08,292,PVC
P_building_s2_19_3_6,junction_third_s2_19_3_6,Building_6939,0.09,149,PVC
P_building_s2_19_3_7,junction_third_s2_19_3_7,Building_6940,0.09,201,PVC
P_building_s2_19_3_8,junction_third_s2_19_3_8,Building_6941,0.1,266,PVC
P_building_s2_19_3_9,junction_third_s2_19_3_9,Building_6942,0.1,290,PVC
P_building_s2_19_3_10,junction_third_s2_19_3_10,Building_6943,0.08,157,PVC
P_third_s2_19_4,junction_second_s2_19_4,junction_third_s2_19_4,0.11,341,PVC
P_building_s2_19_4_1,junction_third_s2_19_4_1,Building_6944,0.09,135,PVC
P_building_s2_19_4_2,junction_third_s2_19_4_2,Building_6945,0.09,237,PVC
P_building_s2_19_4_3,junction_third_s2_19_4_3,Building_6946,0.08,255,PVC
P_building_s2_19_4_4,junction_third_s2_19_4_4,Building_6947,0.08,167,PVC
P_building_s2_19_4_5,junction_third_s2_19_4_5,Building_6948,0.08,290,PVC
P_building_s2_19_4_6,junction_third_s2_19_4_6,Building_6949,0.08,116,PVC
P_building_s2_19_4_7,junction_third_s2_19_4_7,Building_6950,0.09,177,PVC
P_building_s2_19_4_8,junction_third_s2_19_4_8,Building_6951,0.09,288,PVC
P_building_s2_19_4_9,junction_third_s2_19_4_9,Building_6952,0.1,300,PVC
P_building_s2_19_4_10,junction_third_s2_19_4_10,Building_6953,0.08,266,PVC
P_building_s2_19_4_11,junction_third_s2_19_4_11,Building_6954,0.09,242,PVC
P_building_s2_19_4_12,junction_third_s2_19_4_12,Building_6955,0.1,106,PVC
P_third_s2_19_5,junction_second_s2_19_5,junction_third_s2_19_5,0.12,369,PVC
P_building_s2_19_5_1,junction_third_s2_19_5_1,Building_6956,0.1,283,PVC
P_building_s2_19_5_2,junction_third_s2_19_5_2,Building_6957,0.08,141,PVC
P_building_s2_19_5_3,junction_third_s2_19_5_3,Building_6958,0.09,102,PVC
P_building_s2_19_5_4,junction_third_s2_19_5_4,Building_6959,0.09,173,PVC
P_building_s2_19_5_5,junction_third_s2_19_5_5,Building_6960,0.09,131,PVC
P_building_s2_19_5_6,junction_third_s2_19_5_6,Building_6961,0.09,206,PVC
P_building_s2_19_5_7,junction_third_s2_19_5_7,Building_6962,0.1,156,PVC
P_building_s2_19_5_8,junction_third_s2_19_5_8,Building_6963,0.09,258,PVC
P_building_s2_19_5_9,junction_third_s2_19_5_9,Building_6964,0.1,193,PVC
P_building_s2_19_5_10,junction_third_s2_19_5_10,Building_6965,0.09,228,PVC
P_building_s2_19_5_11,junction_third_s2_19_5_11,Building_6966,0.09,141,PVC
P_building_s2_19_5_12,junction_third_s2_19_5_12,Building_6967,0.09,101,PVC
P_building_s2_19_5_13,junction_third_s2_19_5_13,Building_6968,0.08,174,PVC
P_building_s2_19_5_14,junction_third_s2_19_5_14,Building_6969,0.08,293,PVC
P_building_s2_19_5_15,junction_third_s2_19_5_15,Building_6970,0.08,140,PVC
P_building_s2_19_5_16,junction_third_s2_19_5_16,Building_6971,0.1,182,PVC
P_building_s2_19_5_17,junction_third_s2_19_5_17,Building_6972,0.1,110,PVC
P_building_s2_19_5_18,junction_third_s2_19_5_18,Building_6973,0.09,146,PVC
P_building_s2_19_5_19,junction_third_s2_19_5_19,Building_6974,0.09,269,PVC
P_building_s2_19_5_20,junction_third_s2_19_5_20,Building_6975,0.1,267,PVC
P_third_s2_19_6,junction_second_s2_19_6,junction_third_s2_19_6,0.11,374,PVC
P_building_s2_19_6_1,junction_third_s2_19_6_1,Building_6976,0.09,285,PVC
P_building_s2_19_6_2,junction_third_s2_19_6_2,Building_6977,0.09,134,PVC
P_building_s2_19_6_3,junction_third_s2_19_6_3,Building_6978,0.09,294,PVC
P_building_s2_19_6_4,junction_third_s2_19_6_4,Building_6979,0.08,256,PVC
P_building_s2_19_6_5,junction_third_s2_19_6_5,Building_6980,0.08,153,PVC
P_building_s2_19_6_6,junction_third_s2_19_6_6,Building_6981,0.09,124,PVC
P_building_s2_19_6_7,junction_third_s2_19_6_7,Building_6982,0.08,198,PVC
P_building_s2_19_6_8,junction_third_s2_19_6_8,Building_6983,0.09,150,PVC
P_building_s2_19_6_9,junction_third_s2_19_6_9,Building_6984,0.09,255,PVC
P_building_s2_19_6_10,junction_third_s2_19_6_10,Building_6985,0.09,102,PVC
P_building_s2_19_6_11,junction_third_s2_19_6_11,Building_6986,0.08,172,PVC
P_building_s2_19_6_12,junction_third_s2_19_6_12,Building_6987,0.09,145,PVC
P_building_s2_19_6_13,junction_third_s2_19_6_13,Building_6988,0.08,134,PVC
P_building_s2_19_6_14,junction_third_s2_19_6_14,Building_6989,0.09,243,PVC
P_building_s2_19_6_15,junction_third_s2_19_6_15,Building_6990,0.09,291,PVC
P_building_s2_19_6_16,junction_third_s2_19_6_16,Building_6991,0.09,291,PVC
P_building_s2_19_6_17,junction_third_s2_19_6_17,Building_6992,0.1,281,PVC
P_building_s2_19_6_18,junction_third_s2_19_6_18,Building_6993,0.09,113,PVC
P_building_s2_19_6_19,junction_third_s2_19_6_19,Building_6994,0.08,148,PVC
P_building_s2_19_6_20,junction_third_s2_19_6_20,Building_6995,0.09,241,PVC
P_building_s2_19_6_21,junction_third_s2_19_6_21,Building_6996,0.08,209,PVC
P_building_s2_19_6_22,junction_third_s2_19_6_22,Building_6997,0.1,118,PVC
P_third_s2_19_7,junction_second_s2_19_7,junction_third_s2_19_7,0.11,499,PVC
P_building_s2_19_7_1,junction_third_s2_19_7_1,Building_6998,0.1,220,PVC
P_building_s2_19_7_2,junction_third_s2_19_7_2,Building_6999,0.1,208,PVC
P_building_s2_19_7_3,junction_third_s2_19_7_3,Building_7000,0.09,123,PVC
P_building_s2_19_7_4,junction_third_s2_19_7_4,Building_7001,0.09,287,PVC
P_building_s2_19_7_5,junction_third_s2_19_7_5,Building_7002,0.08,173,PVC
P_building_s2_19_7_6,junction_third_s2_19_7_6,Building_7003,0.09,282,PVC
P_building_s2_19_7_7,junction_third_s2_19_7_7,Building_7004,0.1,275,PVC
P_building_s2_19_7_8,junction_third_s2_19_7_8,Building_7005,0.09,233,PVC
P_building_s2_19_7_9,junction_third_s2_19_7_9,Building_7006,0.09,103,PVC
P_building_s2_19_7_10,junction_third_s2_19_7_10,Building_7007,0.09,122,PVC
P_building_s2_19_7_11,junction_third_s2_19_7_11,Building_7008,0.09,298,PVC
P_building_s2_19_7_12,junction_third_s2_19_7_12,Building_7009,0.08,138,PVC
P_building_s2_19_7_13,junction_third_s2_19_7_13,Building_7010,0.1,231,PVC
P_building_s2_19_7_14,junction_third_s2_19_7_14,Building_7011,0.09,255,PVC
P_third_s2_19_8,junction_second_s2_19_8,junction_third_s2_19_8,0.11,359,PVC
P_building_s2_19_8_1,junction_third_s2_19_8_1,Building_7012,0.1,291,PVC
P_building_s2_19_8_2,junction_third_s2_19_8_2,Building_7013,0.09,258,PVC
P_building_s2_19_8_3,junction_third_s2_19_8_3,Building_7014,0.1,300,PVC
P_building_s2_19_8_4,junction_third_s2_19_8_4,Building_7015,0.09,287,PVC
P_building_s2_19_8_5,junction_third_s2_19_8_5,Building_7016,0.1,111,PVC
P_building_s2_19_8_6,junction_third_s2_19_8_6,Building_7017,0.09,121,PVC
P_building_s2_19_8_7,junction_third_s2_19_8_7,Building_7018,0.08,228,PVC
P_building_s2_19_8_8,junction_third_s2_19_8_8,Building_7019,0.09,151,PVC
P_building_s2_19_8_9,junction_third_s2_19_8_9,Building_7020,0.09,229,PVC
P_building_s2_19_8_10,junction_third_s2_19_8_10,Building_7021,0.09,206,PVC
P_building_s2_19_8_11,junction_third_s2_19_8_11,Building_7022,0.09,167,PVC
P_building_s2_19_8_12,junction_third_s2_19_8_12,Building_7023,0.1,164,PVC
P_building_s2_19_8_13,junction_third_s2_19_8_13,Building_7024,0.1,261,PVC
P_secondary_s2_20,junction_main_s2_20,junction_second_s2_20,0.19,567,Steel
P_third_s2_20_1,junction_second_s2_20_1,junction_third_s2_20_1,0.13,440,PVC
P_building_s2_20_1_1,junction_third_s2_20_1_1,Building_7025,0.09,182,PVC
P_building_s2_20_1_2,junction_third_s2_20_1_2,Building_7026,0.09,289,PVC
P_building_s2_20_1_3,junction_third_s2_20_1_3,Building_7027,0.09,189,PVC
P_building_s2_20_1_4,junction_third_s2_20_1_4,Building_7028,0.08,284,PVC
P_building_s2_20_1_5,junction_third_s2_20_1_5,Building_7029,0.09,235,PVC
P_building_s2_20_1_6,junction_third_s2_20_1_6,Building_7030,0.09,269,PVC
P_building_s2_20_1_7,junction_third_s2_20_1_7,Building_7031,0.1,176,PVC
P_building_s2_20_1_8,junction_third_s2_20_1_8,Building_7032,0.09,127,PVC
P_building_s2_20_1_9,junction_third_s2_20_1_9,Building_7033,0.1,199,PVC
P_building_s2_20_1_10,junction_third_s2_20_1_10,Building_7034,0.09,176,PVC
P_building_s2_20_1_11,junction_third_s2_20_1_11,Building_7035,0.09,293,PVC
P_building_s2_20_1_12,junction_third_s2_20_1_12,Building_7036,0.08,197,PVC
P_building_s2_20_1_13,junction_third_s2_20_1_13,Building_7037,0.09,228,PVC
P_building_s2_20_1_14,junction_third_s2_20_1_14,Building_7038,0.09,146,PVC
P_building_s2_20_1_15,junction_third_s2_20_1_15,Building_7039,0.1,213,PVC
P_building_s2_20_1_16,junction_third_s2_20_1_16,Building_7040,0.09,125,PVC
P_building_s2_20_1_17,junction_third_s2_20_1_17,Building_7041,0.09,176,PVC
P_building_s2_20_1_18,junction_third_s2_20_1_18,Building_7042,0.09,201,PVC
P_building_s2_20_1_19,junction_third_s2_20_1_19,Building_7043,0.09,266,PVC
P_building_s2_20_1_20,junction_third_s2_20_1_20,Building_7044,0.09,288,PVC
P_third_s2_20_2,junction_second_s2_20_2,junction_third_s2_20_2,0.13,418,PVC
P_building_s2_20_2_1,junction_third_s2_20_2_1,Building_7045,0.1,187,PVC
P_building_s2_20_2_2,junction_third_s2_20_2_2,Building_7046,0.08,271,PVC
P_building_s2_20_2_3,junction_third_s2_20_2_3,Building_7047,0.09,133,PVC
P_building_s2_20_2_4,junction_third_s2_20_2_4,Building_7048,0.1,286,PVC
P_building_s2_20_2_5,junction_third_s2_20_2_5,Building_7049,0.09,235,PVC
P_building_s2_20_2_6,junction_third_s2_20_2_6,Building_7050,0.09,214,PVC
P_building_s2_20_2_7,junction_third_s2_20_2_7,Building_7051,0.1,125,PVC
P_building_s2_20_2_8,junction_third_s2_20_2_8,Building_7052,0.08,141,PVC
P_building_s2_20_2_9,junction_third_s2_20_2_9,Building_7053,0.09,204,PVC
P_building_s2_20_2_10,junction_third_s2_20_2_10,Building_7054,0.09,159,PVC
P_building_s2_20_2_11,junction_third_s2_20_2_11,Building_7055,0.09,171,PVC
P_building_s2_20_2_12,junction_third_s2_20_2_12,Building_7056,0.08,106,PVC
P_building_s2_20_2_13,junction_third_s2_20_2_13,Building_7057,0.08,170,PVC
P_building_s2_20_2_14,junction_third_s2_20_2_14,Building_7058,0.1,140,PVC
P_building_s2_20_2_15,junction_third_s2_20_2_15,Building_7059,0.1,280,PVC
P_building_s2_20_2_16,junction_third_s2_20_2_16,Building_7060,0.1,213,PVC
P_building_s2_20_2_17,junction_third_s2_20_2_17,Building_7061,0.08,297,PVC
P_building_s2_20_2_18,junction_third_s2_20_2_18,Building_7062,0.09,253,PVC
P_building_s2_20_2_19,junction_third_s2_20_2_19,Building_7063,0.1,248,PVC
P_building_s2_20_2_20,junction_third_s2_20_2_20,Building_7064,0.09,178,PVC
P_building_s2_20_2_21,junction_third_s2_20_2_21,Building_7065,0.1,290,PVC
P_building_s2_20_2_22,junction_third_s2_20_2_22,Building_7066,0.09,155,PVC
P_building_s2_20_2_23,junction_third_s2_20_2_23,Building_7067,0.08,255,PVC
P_third_s2_20_3,junction_second_s2_20_3,junction_third_s2_20_3,0.12,341,PVC
P_building_s2_20_3_1,junction_third_s2_20_3_1,Building_7068,0.08,115,PVC
P_building_s2_20_3_2,junction_third_s2_20_3_2,Building_7069,0.1,120,PVC
P_building_s2_20_3_3,junction_third_s2_20_3_3,Building_7070,0.08,271,PVC
P_building_s2_20_3_4,junction_third_s2_20_3_4,Building_7071,0.09,227,PVC
P_building_s2_20_3_5,junction_third_s2_20_3_5,Building_7072,0.1,166,PVC
P_building_s2_20_3_6,junction_third_s2_20_3_6,Building_7073,0.09,249,PVC
P_building_s2_20_3_7,junction_third_s2_20_3_7,Building_7074,0.09,229,PVC
P_building_s2_20_3_8,junction_third_s2_20_3_8,Building_7075,0.1,276,PVC
P_building_s2_20_3_9,junction_third_s2_20_3_9,Building_7076,0.09,148,PVC
P_building_s2_20_3_10,junction_third_s2_20_3_10,Building_7077,0.09,209,PVC
P_third_s2_20_4,junction_second_s2_20_4,junction_third_s2_20_4,0.11,464,PVC
P_building_s2_20_4_1,junction_third_s2_20_4_1,Building_7078,0.08,146,PVC
P_building_s2_20_4_2,junction_third_s2_20_4_2,Building_7079,0.1,114,PVC
P_building_s2_20_4_3,junction_third_s2_20_4_3,Building_7080,0.09,148,PVC
P_building_s2_20_4_4,junction_third_s2_20_4_4,Building_7081,0.1,265,PVC
P_building_s2_20_4_5,junction_third_s2_20_4_5,Building_7082,0.09,192,PVC
P_building_s2_20_4_6,junction_third_s2_20_4_6,Building_7083,0.09,127,PVC
P_building_s2_20_4_7,junction_third_s2_20_4_7,Building_7084,0.09,193,PVC
P_building_s2_20_4_8,junction_third_s2_20_4_8,Building_7085,0.1,293,PVC
P_building_s2_20_4_9,junction_third_s2_20_4_9,Building_7086,0.1,299,PVC
P_building_s2_20_4_10,junction_third_s2_20_4_10,Building_7087,0.09,141,PVC
P_building_s2_20_4_11,junction_third_s2_20_4_11,Building_7088,0.1,267,PVC
P_third_s2_20_5,junction_second_s2_20_5,junction_third_s2_20_5,0.15,496,PVC
P_building_s2_20_5_1,junction_third_s2_20_5_1,Building_7089,0.1,147,PVC
P_building_s2_20_5_2,junction_third_s2_20_5_2,Building_7090,0.1,158,PVC
P_building_s2_20_5_3,junction_third_s2_20_5_3,Building_7091,0.09,206,PVC
P_building_s2_20_5_4,junction_third_s2_20_5_4,Building_7092,0.09,160,PVC
P_building_s2_20_5_5,junction_third_s2_20_5_5,Building_7093,0.08,168,PVC
P_building_s2_20_5_6,junction_third_s2_20_5_6,Building_7094,0.09,199,PVC
P_building_s2_20_5_7,junction_third_s2_20_5_7,Building_7095,0.1,227,PVC
P_building_s2_20_5_8,junction_third_s2_20_5_8,Building_7096,0.09,118,PVC
P_building_s2_20_5_9,junction_third_s2_20_5_9,Building_7097,0.09,272,PVC
P_building_s2_20_5_10,junction_third_s2_20_5_10,Building_7098,0.08,227,PVC
P_building_s2_20_5_11,junction_third_s2_20_5_11,Building_7099,0.08,261,PVC
P_third_s2_20_6,junction_second_s2_20_6,junction_third_s2_20_6,0.14,318,PVC
P_building_s2_20_6_1,junction_third_s2_20_6_1,Building_7100,0.09,108,PVC
P_building_s2_20_6_2,junction_third_s2_20_6_2,Building_7101,0.08,136,PVC
P_building_s2_20_6_3,junction_third_s2_20_6_3,Building_7102,0.08,180,PVC
P_building_s2_20_6_4,junction_third_s2_20_6_4,Building_7103,0.09,289,PVC
P_building_s2_20_6_5,junction_third_s2_20_6_5,Building_7104,0.1,239,PVC
P_building_s2_20_6_6,junction_third_s2_20_6_6,Building_7105,0.08,242,PVC
P_building_s2_20_6_7,junction_third_s2_20_6_7,Building_7106,0.09,243,PVC
P_building_s2_20_6_8,junction_third_s2_20_6_8,Building_7107,0.1,176,PVC
P_building_s2_20_6_9,junction_third_s2_20_6_9,Building_7108,0.09,224,PVC
P_building_s2_20_6_10,junction_third_s2_20_6_10,Building_7109,0.09,198,PVC
P_building_s2_20_6_11,junction_third_s2_20_6_11,Building_7110,0.09,176,PVC
P_building_s2_20_6_12,junction_third_s2_20_6_12,Building_7111,0.1,294,PVC
P_building_s2_20_6_13,junction_third_s2_20_6_13,Building_7112,0.1,137,PVC
P_building_s2_20_6_14,junction_third_s2_20_6_14,Building_7113,0.1,192,PVC
P_building_s2_20_6_15,junction_third_s2_20_6_15,Building_7114,0.09,193,PVC
P_building_s2_20_6_16,junction_third_s2_20_6_16,Building_7115,0.1,296,PVC
P_building_s2_20_6_17,junction_third_s2_20_6_17,Building_7116,0.09,181,PVC
P_building_s2_20_6_18,junction_third_s2_20_6_18,Building_7117,0.08,111,PVC
P_building_s2_20_6_19,junction_third_s2_20_6_19,Building_7118,0.08,269,PVC
P_building_s2_20_6_20,junction_third_s2_20_6_20,Building_7119,0.1,146,PVC
P_secondary_s2_21,junction_main_s2_21,junction_second_s2_21,0.2,714,Steel
P_third_s2_21_1,junction_second_s2_21_1,junction_third_s2_21_1,0.11,341,PVC
P_building_s2_21_1_1,junction_third_s2_21_1_1,Building_7120,0.1,222,PVC
P_building_s2_21_1_2,junction_third_s2_21_1_2,Building_7121,0.08,158,PVC
P_building_s2_21_1_3,junction_third_s2_21_1_3,Building_7122,0.09,247,PVC
P_building_s2_21_1_4,junction_third_s2_21_1_4,Building_7123,0.09,208,PVC
P_building_s2_21_1_5,junction_third_s2_21_1_5,Building_7124,0.09,250,PVC
P_building_s2_21_1_6,junction_third_s2_21_1_6,Building_7125,0.09,190,PVC
P_building_s2_21_1_7,junction_third_s2_21_1_7,Building_7126,0.1,120,PVC
P_building_s2_21_1_8,junction_third_s2_21_1_8,Building_7127,0.09,252,PVC
P_building_s2_21_1_9,junction_third_s2_21_1_9,Building_7128,0.09,266,PVC
P_building_s2_21_1_10,junction_third_s2_21_1_10,Building_7129,0.09,250,PVC
P_building_s2_21_1_11,junction_third_s2_21_1_11,Building_7130,0.09,160,PVC
P_building_s2_21_1_12,junction_third_s2_21_1_12,Building_7131,0.09,272,PVC
P_building_s2_21_1_13,junction_third_s2_21_1_13,Building_7132,0.09,209,PVC
P_building_s2_21_1_14,junction_third_s2_21_1_14,Building_7133,0.08,112,PVC
P_building_s2_21_1_15,junction_third_s2_21_1_15,Building_7134,0.09,298,PVC
P_building_s2_21_1_16,junction_third_s2_21_1_16,Building_7135,0.08,277,PVC
P_third_s2_21_2,junction_second_s2_21_2,junction_third_s2_21_2,0.12,418,PVC
P_building_s2_21_2_1,junction_third_s2_21_2_1,Building_7136,0.09,105,PVC
P_building_s2_21_2_2,junction_third_s2_21_2_2,Building_7137,0.08,141,PVC
P_building_s2_21_2_3,junction_third_s2_21_2_3,Building_7138,0.09,178,PVC
P_building_s2_21_2_4,junction_third_s2_21_2_4,Building_7139,0.09,186,PVC
P_building_s2_21_2_5,junction_third_s2_21_2_5,Building_7140,0.09,161,PVC
P_building_s2_21_2_6,junction_third_s2_21_2_6,Building_7141,0.09,289,PVC
P_building_s2_21_2_7,junction_third_s2_21_2_7,Building_7142,0.1,260,PVC
P_building_s2_21_2_8,junction_third_s2_21_2_8,Building_7143,0.1,296,PVC
P_building_s2_21_2_9,junction_third_s2_21_2_9,Building_7144,0.09,177,PVC
P_building_s2_21_2_10,junction_third_s2_21_2_10,Building_7145,0.1,126,PVC
P_building_s2_21_2_11,junction_third_s2_21_2_11,Building_7146,0.09,166,PVC
P_building_s2_21_2_12,junction_third_s2_21_2_12,Building_7147,0.09,298,PVC
P_building_s2_21_2_13,junction_third_s2_21_2_13,Building_7148,0.09,147,PVC
P_building_s2_21_2_14,junction_third_s2_21_2_14,Building_7149,0.09,139,PVC
P_building_s2_21_2_15,junction_third_s2_21_2_15,Building_7150,0.1,242,PVC
P_building_s2_21_2_16,junction_third_s2_21_2_16,Building_7151,0.08,254,PVC
P_building_s2_21_2_17,junction_third_s2_21_2_17,Building_7152,0.1,155,PVC
P_building_s2_21_2_18,junction_third_s2_21_2_18,Building_7153,0.09,252,PVC
P_building_s2_21_2_19,junction_third_s2_21_2_19,Building_7154,0.09,266,PVC
P_building_s2_21_2_20,junction_third_s2_21_2_20,Building_7155,0.09,135,PVC
P_third_s2_21_3,junction_second_s2_21_3,junction_third_s2_21_3,0.14,485,PVC
P_building_s2_21_3_1,junction_third_s2_21_3_1,Building_7156,0.09,277,PVC
P_building_s2_21_3_2,junction_third_s2_21_3_2,Building_7157,0.09,196,PVC
P_building_s2_21_3_3,junction_third_s2_21_3_3,Building_7158,0.09,232,PVC
P_building_s2_21_3_4,junction_third_s2_21_3_4,Building_7159,0.09,131,PVC
P_building_s2_21_3_5,junction_third_s2_21_3_5,Building_7160,0.08,220,PVC
P_building_s2_21_3_6,junction_third_s2_21_3_6,Building_7161,0.1,150,PVC
P_building_s2_21_3_7,junction_third_s2_21_3_7,Building_7162,0.09,115,PVC
P_building_s2_21_3_8,junction_third_s2_21_3_8,Building_7163,0.09,256,PVC
P_building_s2_21_3_9,junction_third_s2_21_3_9,Building_7164,0.1,253,PVC
P_building_s2_21_3_10,junction_third_s2_21_3_10,Building_7165,0.09,281,PVC
P_building_s2_21_3_11,junction_third_s2_21_3_11,Building_7166,0.1,194,PVC
P_building_s2_21_3_12,junction_third_s2_21_3_12,Building_7167,0.09,165,PVC
P_building_s2_21_3_13,junction_third_s2_21_3_13,Building_7168,0.09,155,PVC
P_building_s2_21_3_14,junction_third_s2_21_3_14,Building_7169,0.09,258,PVC
P_building_s2_21_3_15,junction_third_s2_21_3_15,Building_7170,0.08,117,PVC
P_building_s2_21_3_16,junction_third_s2_21_3_16,Building_7171,0.09,104,PVC
P_building_s2_21_3_17,junction_third_s2_21_3_17,Building_7172,0.1,137,PVC
P_third_s2_21_4,junction_second_s2_21_4,junction_third_s2_21_4,0.13,373,PVC
P_building_s2_21_4_1,junction_third_s2_21_4_1,Building_7173,0.08,163,PVC
P_building_s2_21_4_2,junction_third_s2_21_4_2,Building_7174,0.09,201,PVC
P_building_s2_21_4_3,junction_third_s2_21_4_3,Building_7175,0.09,141,PVC
P_building_s2_21_4_4,junction_third_s2_21_4_4,Building_7176,0.1,222,PVC
P_building_s2_21_4_5,junction_third_s2_21_4_5,Building_7177,0.09,115,PVC
P_building_s2_21_4_6,junction_third_s2_21_4_6,Building_7178,0.09,297,PVC
P_building_s2_21_4_7,junction_third_s2_21_4_7,Building_7179,0.1,112,PVC
P_building_s2_21_4_8,junction_third_s2_21_4_8,Building_7180,0.08,135,PVC
P_building_s2_21_4_9,junction_third_s2_21_4_9,Building_7181,0.1,268,PVC
P_building_s2_21_4_10,junction_third_s2_21_4_10,Building_7182,0.08,118,PVC
P_building_s2_21_4_11,junction_third_s2_21_4_11,Building_7183,0.09,276,PVC
P_building_s2_21_4_12,junction_third_s2_21_4_12,Building_7184,0.09,219,PVC
P_building_s2_21_4_13,junction_third_s2_21_4_13,Building_7185,0.09,187,PVC
P_third_s2_21_5,junction_second_s2_21_5,junction_third_s2_21_5,0.12,341,PVC
P_building_s2_21_5_1,junction_third_s2_21_5_1,Building_7186,0.08,118,PVC
P_building_s2_21_5_2,junction_third_s2_21_5_2,Building_7187,0.09,292,PVC
P_building_s2_21_5_3,junction_third_s2_21_5_3,Building_7188,0.1,228,PVC
P_building_s2_21_5_4,junction_third_s2_21_5_4,Building_7189,0.1,244,PVC
P_building_s2_21_5_5,junction_third_s2_21_5_5,Building_7190,0.08,253,PVC
P_building_s2_21_5_6,junction_third_s2_21_5_6,Building_7191,0.1,213,PVC
P_building_s2_21_5_7,junction_third_s2_21_5_7,Building_7192,0.08,129,PVC
P_building_s2_21_5_8,junction_third_s2_21_5_8,Building_7193,0.09,121,PVC
P_building_s2_21_5_9,junction_third_s2_21_5_9,Building_7194,0.08,120,PVC
P_building_s2_21_5_10,junction_third_s2_21_5_10,Building_7195,0.09,237,PVC
P_third_s2_21_6,junction_second_s2_21_6,junction_third_s2_21_6,0.14,423,PVC
P_building_s2_21_6_1,junction_third_s2_21_6_1,Building_7196,0.09,177,PVC
P_building_s2_21_6_2,junction_third_s2_21_6_2,Building_7197,0.09,229,PVC
P_building_s2_21_6_3,junction_third_s2_21_6_3,Building_7198,0.08,126,PVC
P_building_s2_21_6_4,junction_third_s2_21_6_4,Building_7199,0.09,194,PVC
P_building_s2_21_6_5,junction_third_s2_21_6_5,Building_7200,0.09,108,PVC
P_building_s2_21_6_6,junction_third_s2_21_6_6,Building_7201,0.09,222,PVC
P_building_s2_21_6_7,junction_third_s2_21_6_7,Building_7202,0.09,279,PVC
P_building_s2_21_6_8,junction_third_s2_21_6_8,Building_7203,0.1,141,PVC
P_building_s2_21_6_9,junction_third_s2_21_6_9,Building_7204,0.09,156,PVC
P_building_s2_21_6_10,junction_third_s2_21_6_10,Building_7205,0.1,235,PVC
P_building_s2_21_6_11,junction_third_s2_21_6_11,Building_7206,0.1,127,PVC
P_building_s2_21_6_12,junction_third_s2_21_6_12,Building_7207,0.09,280,PVC
P_building_s2_21_6_13,junction_third_s2_21_6_13,Building_7208,0.09,268,PVC
P_building_s2_21_6_14,junction_third_s2_21_6_14,Building_7209,0.09,107,PVC
P_building_s2_21_6_15,junction_third_s2_21_6_15,Building_7210,0.09,114,PVC
P_building_s2_21_6_16,junction_third_s2_21_6_16,Building_7211,0.1,146,PVC
