Node_ID,Node_Type,Demand
Building_4891,Building,0.61
Building_4892,Building,0.45
Building_4893,Building,0.5
Building_4894,Building,0.4
Building_4895,Building,0.38
Building_4896,Building,0.75
Building_4897,Building,0.54
Building_4898,Building,0.41
Building_4899,Building,0.64
Building_4900,Building,0.77
Building_4901,Building,0.41
Building_4902,Building,0.39
Building_4903,Building,0.7
Building_4904,Building,0.37
Building_4905,Building,0.67
Building_4906,Building,0.53
Building_4907,Building,0.44
Building_4908,Building,0.67
Building_4909,Building,0.52
Building_4910,Building,0.55
Building_4911,Building,0.67
Building_4912,Building,0.43
Building_4913,Building,0.79
Building_4914,Building,0.39
Building_4915,Building,0.37
Building_4916,Building,0.4
Building_4917,Building,0.5
Building_4918,Building,0.39
Building_4919,Building,0.65
Building_4920,Building,0.56
Building_4921,Building,0.65
Building_4922,Building,0.44
Building_4923,Building,0.54
Building_4924,Building,0.7
Building_4925,Building,0.48
Building_4926,Building,0.46
Building_4927,Building,0.48
Building_4928,Building,0.68
Building_4929,Building,0.64
Building_4930,Building,0.64
Building_4931,Building,0.59
Building_4932,Building,0.4
Building_4933,Building,0.35
Building_4934,Building,0.33
Building_4935,Building,0.75
Building_4936,Building,0.51
Building_4937,Building,0.62
Building_4938,Building,0.52
Building_4939,Building,0.35
Building_4940,Building,0.65
Building_4941,Building,0.45
Building_4942,Building,0.46
Building_4943,Building,0.44
Building_4944,Building,0.47
Building_4945,Building,0.43
Building_4946,Building,0.54
Building_4947,Building,0.78
Building_4948,Building,0.63
Building_4949,Building,0.32
Building_4950,Building,0.36
Building_4951,Building,0.48
Building_4952,Building,0.73
Building_4953,Building,0.5
Building_4954,Building,0.55
Building_4955,Building,0.66
Building_4956,Building,0.36
Building_4957,Building,0.53
Building_4958,Building,0.5
Building_4959,Building,0.68
Building_4960,Building,0.6
Building_4961,Building,0.42
Building_4962,Building,0.63
Building_4963,Building,0.75
Building_4964,Building,0.61
Building_4965,Building,0.56
Building_4966,Building,0.69
Building_4967,Building,0.31
Building_4968,Building,0.34
Building_4969,Building,0.55
Building_4970,Building,0.47
Building_4971,Building,0.77
Building_4972,Building,0.58
Building_4973,Building,0.64
Building_4974,Building,0.48
Building_4975,Building,0.63
Building_4976,Building,0.38
Building_4977,Building,0.66
Building_4978,Building,0.31
Building_4979,Building,0.32
Building_4980,Building,0.62
Building_4981,Building,0.57
Building_4982,Building,0.63
Building_4983,Building,0.44
Building_4984,Building,0.74
Building_4985,Building,0.35
Building_4986,Building,0.55
Building_4987,Building,0.47
Building_4988,Building,0.46
Building_4989,Building,0.58
Building_4990,Building,0.64
Building_4991,Building,0.34
Building_4992,Building,0.35
Building_4993,Building,0.48
Building_4994,Building,0.76
Building_4995,Building,0.62
Building_4996,Building,0.7
Building_4997,Building,0.49
Building_4998,Building,0.38
Building_4999,Building,0.48
Building_5000,Building,0.66
Building_5001,Building,0.7
Building_5002,Building,0.33
Building_5003,Building,0.7
Building_5004,Building,0.43
Building_5005,Building,0.31
Building_5006,Building,0.67
Building_5007,Building,0.5
Building_5008,Building,0.31
Building_5009,Building,0.78
Building_5010,Building,0.38
Building_5011,Building,0.53
Building_5012,Building,0.63
Building_5013,Building,0.31
Building_5014,Building,0.44
Building_5015,Building,0.37
Building_5016,Building,0.43
Building_5017,Building,0.68
Building_5018,Building,0.6
Building_5019,Building,0.63
Building_5020,Building,0.71
Building_5021,Building,0.55
Building_5022,Building,0.49
Building_5023,Building,0.73
Building_5024,Building,0.43
Building_5025,Building,0.62
Building_5026,Building,0.78
Building_5027,Building,0.78
Building_5028,Building,0.74
Building_5029,Building,0.44
Building_5030,Building,0.37
Building_5031,Building,0.73
Building_5032,Building,0.33
Building_5033,Building,0.76
Building_5034,Building,0.69
Building_5035,Building,0.8
Building_5036,Building,0.75
Building_5037,Building,0.7
Building_5038,Building,0.33
Building_5039,Building,0.65
Building_5040,Building,0.4
Building_5041,Building,0.31
Building_5042,Building,0.34
Building_5043,Building,0.49
Building_5044,Building,0.71
Building_5045,Building,0.48
Building_5046,Building,0.35
Building_5047,Building,0.78
Building_5048,Building,0.32
Building_5049,Building,0.72
Building_5050,Building,0.61
Building_5051,Building,0.46
Building_5052,Building,0.37
Building_5053,Building,0.42
Building_5054,Building,0.37
Building_5055,Building,0.51
Building_5056,Building,0.5
Building_5057,Building,0.54
Building_5058,Building,0.39
Building_5059,Building,0.62
Building_5060,Building,0.64
Building_5061,Building,0.57
Building_5062,Building,0.44
Building_5063,Building,0.49
Building_5064,Building,0.54
Building_5065,Building,0.35
Building_5066,Building,0.67
Building_5067,Building,0.78
Building_5068,Building,0.73
Building_5069,Building,0.76
Building_5070,Building,0.74
Building_5071,Building,0.55
Building_5072,Building,0.4
Building_5073,Building,0.76
Building_5074,Building,0.37
Building_5075,Building,0.44
Building_5076,Building,0.71
Building_5077,Building,0.72
Building_5078,Building,0.71
Building_5079,Building,0.71
Building_5080,Building,0.64
Building_5081,Building,0.41
Building_5082,Building,0.73
Building_5083,Building,0.67
Building_5084,Building,0.67
Building_5085,Building,0.71
Building_5086,Building,0.57
Building_5087,Building,0.52
Building_5088,Building,0.58
Building_5089,Building,0.52
Building_5090,Building,0.58
Building_5091,Building,0.71
Building_5092,Building,0.59
Building_5093,Building,0.4
Building_5094,Building,0.67
Building_5095,Building,0.61
Building_5096,Building,0.38
Building_5097,Building,0.76
Building_5098,Building,0.59
Building_5099,Building,0.6
Building_5100,Building,0.38
Building_5101,Building,0.74
Building_5102,Building,0.52
Building_5103,Building,0.73
Building_5104,Building,0.63
Building_5105,Building,0.58
Building_5106,Building,0.75
Building_5107,Building,0.79
Building_5108,Building,0.49
Building_5109,Building,0.79
Building_5110,Building,0.46
Building_5111,Building,0.73
Building_5112,Building,0.33
Building_5113,Building,0.52
Building_5114,Building,0.44
Building_5115,Building,0.46
Building_5116,Building,0.66
Building_5117,Building,0.33
Building_5118,Building,0.35
Building_5119,Building,0.78
Building_5120,Building,0.47
Building_5121,Building,0.39
Building_5122,Building,0.77
Building_5123,Building,0.78
Building_5124,Building,0.39
Building_5125,Building,0.77
Building_5126,Building,0.62
Building_5127,Building,0.48
Building_5128,Building,0.38
Building_5129,Building,0.42
Building_5130,Building,0.57
Building_5131,Building,0.33
Building_5132,Building,0.48
Building_5133,Building,0.44
Building_5134,Building,0.41
Building_5135,Building,0.57
Building_5136,Building,0.49
Building_5137,Building,0.31
Building_5138,Building,0.7
Building_5139,Building,0.49
Building_5140,Building,0.41
Building_5141,Building,0.75
Building_5142,Building,0.42
Building_5143,Building,0.75
Building_5144,Building,0.5
Building_5145,Building,0.74
Building_5146,Building,0.73
Building_5147,Building,0.56
Building_5148,Building,0.38
Building_5149,Building,0.7
Building_5150,Building,0.75
Building_5151,Building,0.43
Building_5152,Building,0.53
Building_5153,Building,0.45
Building_5154,Building,0.34
Building_5155,Building,0.73
Building_5156,Building,0.55
Building_5157,Building,0.73
Building_5158,Building,0.78
Building_5159,Building,0.64
Building_5160,Building,0.35
Building_5161,Building,0.78
Building_5162,Building,0.57
Building_5163,Building,0.59
Building_5164,Building,0.36
Building_5165,Building,0.79
Building_5166,Building,0.31
Building_5167,Building,0.75
Building_5168,Building,0.44
Building_5169,Building,0.34
Building_5170,Building,0.4
Building_5171,Building,0.68
Building_5172,Building,0.36
Building_5173,Building,0.41
Building_5174,Building,0.35
Building_5175,Building,0.64
Building_5176,Building,0.44
Building_5177,Building,0.61
Building_5178,Building,0.7
Building_5179,Building,0.39
Building_5180,Building,0.63
Building_5181,Building,0.45
Building_5182,Building,0.8
Building_5183,Building,0.54
Building_5184,Building,0.74
Building_5185,Building,0.78
Building_5186,Building,0.69
Building_5187,Building,0.77
Building_5188,Building,0.37
Building_5189,Building,0.7
Building_5190,Building,0.57
Building_5191,Building,0.55
Building_5192,Building,0.73
Building_5193,Building,0.4
Building_5194,Building,0.36
Building_5195,Building,0.64
Building_5196,Building,0.67
Building_5197,Building,0.56
Building_5198,Building,0.43
Building_5199,Building,0.73
Building_5200,Building,0.78
Building_5201,Building,0.6
Building_5202,Building,0.6
Building_5203,Building,0.39
Building_5204,Building,0.36
Building_5205,Building,0.59
Building_5206,Building,0.79
Building_5207,Building,0.57
Building_5208,Building,0.47
Building_5209,Building,0.7
Building_5210,Building,0.38
Building_5211,Building,0.76
Building_5212,Building,0.5
Building_5213,Building,0.69
Building_5214,Building,0.45
Building_5215,Building,0.31
Building_5216,Building,0.54
Building_5217,Building,0.57
Building_5218,Building,0.61
Building_5219,Building,0.72
Building_5220,Building,0.32
Building_5221,Building,0.42
Building_5222,Building,0.35
Building_5223,Building,0.7
Building_5224,Building,0.75
Building_5225,Building,0.58
Building_5226,Building,0.74
Building_5227,Building,0.33
Building_5228,Building,0.75
Building_5229,Building,0.73
Building_5230,Building,0.34
Building_5231,Building,0.68
Building_5232,Building,0.56
Building_5233,Building,0.3
Building_5234,Building,0.67
Building_5235,Building,0.45
Building_5236,Building,0.34
Building_5237,Building,0.37
Building_5238,Building,0.72
Building_5239,Building,0.53
Building_5240,Building,0.8
Building_5241,Building,0.52
Building_5242,Building,0.46
Building_5243,Building,0.6
Building_5244,Building,0.39
Building_5245,Building,0.38
Building_5246,Building,0.4
Building_5247,Building,0.63
Building_5248,Building,0.5
Building_5249,Building,0.41
Building_5250,Building,0.55
Building_5251,Building,0.69
Building_5252,Building,0.63
Building_5253,Building,0.51
Building_5254,Building,0.73
Building_5255,Building,0.69
Building_5256,Building,0.48
Building_5257,Building,0.61
Building_5258,Building,0.73
Building_5259,Building,0.47
Building_5260,Building,0.41
Building_5261,Building,0.52
Building_5262,Building,0.63
Building_5263,Building,0.4
Building_5264,Building,0.49
Building_5265,Building,0.39
Building_5266,Building,0.34
Building_5267,Building,0.59
Building_5268,Building,0.77
Building_5269,Building,0.73
Building_5270,Building,0.59
Building_5271,Building,0.45
Building_5272,Building,0.68
Building_5273,Building,0.68
Building_5274,Building,0.42
Building_5275,Building,0.72
Building_5276,Building,0.47
Building_5277,Building,0.7
Building_5278,Building,0.76
Building_5279,Building,0.32
Building_5280,Building,0.32
Building_5281,Building,0.77
Building_5282,Building,0.33
Building_5283,Building,0.43
Building_5284,Building,0.66
Building_5285,Building,0.33
Building_5286,Building,0.4
Building_5287,Building,0.46
Building_5288,Building,0.32
Building_5289,Building,0.69
Building_5290,Building,0.68
Building_5291,Building,0.33
Building_5292,Building,0.54
Building_5293,Building,0.37
Building_5294,Building,0.4
Building_5295,Building,0.69
Building_5296,Building,0.61
Building_5297,Building,0.56
Building_5298,Building,0.49
Building_5299,Building,0.43
Building_5300,Building,0.64
Building_5301,Building,0.68
Building_5302,Building,0.43
Building_5303,Building,0.38
Building_5304,Building,0.7
Building_5305,Building,0.66
Building_5306,Building,0.51
Building_5307,Building,0.32
Building_5308,Building,0.58
Building_5309,Building,0.43
Building_5310,Building,0.76
Building_5311,Building,0.69
Building_5312,Building,0.53
Building_5313,Building,0.76
Building_5314,Building,0.52
Building_5315,Building,0.36
Building_5316,Building,0.78
Building_5317,Building,0.77
Building_5318,Building,0.65
Building_5319,Building,0.59
Building_5320,Building,0.58
Building_5321,Building,0.78
Building_5322,Building,0.53
Building_5323,Building,0.32
Building_5324,Building,0.46
Building_5325,Building,0.53
Building_5326,Building,0.58
Building_5327,Building,0.46
Building_5328,Building,0.59
Building_5329,Building,0.37
Building_5330,Building,0.73
Building_5331,Building,0.67
Building_5332,Building,0.52
Building_5333,Building,0.42
Building_5334,Building,0.42
Building_5335,Building,0.41
Building_5336,Building,0.69
Building_5337,Building,0.62
Building_5338,Building,0.42
Building_5339,Building,0.67
Building_5340,Building,0.5
Building_5341,Building,0.45
Building_5342,Building,0.54
Building_5343,Building,0.68
Building_5344,Building,0.69
Building_5345,Building,0.75
Building_5346,Building,0.74
Building_5347,Building,0.41
Building_5348,Building,0.59
Building_5349,Building,0.4
Building_5350,Building,0.72
Building_5351,Building,0.36
Building_5352,Building,0.44
Building_5353,Building,0.68
Building_5354,Building,0.41
Building_5355,Building,0.46
Building_5356,Building,0.48
Building_5357,Building,0.8
Building_5358,Building,0.59
Building_5359,Building,0.73
Building_5360,Building,0.39
Building_5361,Building,0.76
Building_5362,Building,0.31
Building_5363,Building,0.44
Building_5364,Building,0.69
Building_5365,Building,0.59
Building_5366,Building,0.4
Building_5367,Building,0.8
Building_5368,Building,0.56
Building_5369,Building,0.73
Building_5370,Building,0.32
Building_5371,Building,0.67
Building_5372,Building,0.56
Building_5373,Building,0.69
Building_5374,Building,0.42
Building_5375,Building,0.39
Building_5376,Building,0.66
Building_5377,Building,0.8
Building_5378,Building,0.33
Building_5379,Building,0.4
Building_5380,Building,0.74
Building_5381,Building,0.62
Building_5382,Building,0.6
Building_5383,Building,0.56
Building_5384,Building,0.34
Building_5385,Building,0.37
Building_5386,Building,0.41
Building_5387,Building,0.48
Building_5388,Building,0.3
Building_5389,Building,0.65
Building_5390,Building,0.37
Building_5391,Building,0.5
Building_5392,Building,0.68
Building_5393,Building,0.47
Building_5394,Building,0.38
Building_5395,Building,0.36
Building_5396,Building,0.32
Building_5397,Building,0.68
Building_5398,Building,0.47
Building_5399,Building,0.78
Building_5400,Building,0.55
Building_5401,Building,0.35
Building_5402,Building,0.35
Building_5403,Building,0.78
Building_5404,Building,0.38
Building_5405,Building,0.43
Building_5406,Building,0.75
Building_5407,Building,0.52
Building_5408,Building,0.62
Building_5409,Building,0.73
Building_5410,Building,0.4
Building_5411,Building,0.43
Building_5412,Building,0.59
Building_5413,Building,0.68
Building_5414,Building,0.44
Building_5415,Building,0.32
Building_5416,Building,0.54
Building_5417,Building,0.67
Building_5418,Building,0.39
Building_5419,Building,0.67
Building_5420,Building,0.6
Building_5421,Building,0.7
Building_5422,Building,0.72
Building_5423,Building,0.56
Building_5424,Building,0.45
Building_5425,Building,0.68
Building_5426,Building,0.68
Building_5427,Building,0.36
Building_5428,Building,0.32
Building_5429,Building,0.56
Building_5430,Building,0.39
Building_5431,Building,0.79
Building_5432,Building,0.61
Building_5433,Building,0.63
Building_5434,Building,0.74
Building_5435,Building,0.48
Building_5436,Building,0.56
Building_5437,Building,0.59
Building_5438,Building,0.41
Building_5439,Building,0.59
Building_5440,Building,0.41
Building_5441,Building,0.71
Building_5442,Building,0.74
Building_5443,Building,0.71
Building_5444,Building,0.46
Building_5445,Building,0.63
Building_5446,Building,0.74
Building_5447,Building,0.76
Building_5448,Building,0.64
Building_5449,Building,0.8
Building_5450,Building,0.64
Building_5451,Building,0.65
Building_5452,Building,0.31
Building_5453,Building,0.51
Building_5454,Building,0.63
Building_5455,Building,0.4
Building_5456,Building,0.75
Building_5457,Building,0.8
Building_5458,Building,0.78
Building_5459,Building,0.36
Building_5460,Building,0.57
Building_5461,Building,0.68
Building_5462,Building,0.56
Building_5463,Building,0.59
Building_5464,Building,0.46
Building_5465,Building,0.62
Building_5466,Building,0.61
Building_5467,Building,0.42
Building_5468,Building,0.66
Building_5469,Building,0.48
Building_5470,Building,0.49
Building_5471,Building,0.78
Building_5472,Building,0.71
Building_5473,Building,0.47
Building_5474,Building,0.36
Building_5475,Building,0.55
Building_5476,Building,0.71
Building_5477,Building,0.38
Building_5478,Building,0.4
Building_5479,Building,0.32
Building_5480,Building,0.79
Building_5481,Building,0.35
Building_5482,Building,0.67
Building_5483,Building,0.41
Building_5484,Building,0.74
Building_5485,Building,0.58
Building_5486,Building,0.63
Building_5487,Building,0.57
Building_5488,Building,0.5
Building_5489,Building,0.48
Building_5490,Building,0.33
Building_5491,Building,0.52
Building_5492,Building,0.6
Building_5493,Building,0.76
Building_5494,Building,0.34
Building_5495,Building,0.56
Building_5496,Building,0.78
Building_5497,Building,0.71
Building_5498,Building,0.45
Building_5499,Building,0.75
Building_5500,Building,0.37
Building_5501,Building,0.51
Building_5502,Building,0.49
Building_5503,Building,0.4
Building_5504,Building,0.45
Building_5505,Building,0.34
Building_5506,Building,0.6
Building_5507,Building,0.51
Building_5508,Building,0.63
Building_5509,Building,0.62
Building_5510,Building,0.5
Building_5511,Building,0.39
Building_5512,Building,0.68
Building_5513,Building,0.78
Building_5514,Building,0.77
Building_5515,Building,0.36
Building_5516,Building,0.59
Building_5517,Building,0.61
Building_5518,Building,0.72
Building_5519,Building,0.41
Building_5520,Building,0.44
Building_5521,Building,0.7
Building_5522,Building,0.57
Building_5523,Building,0.51
Building_5524,Building,0.34
Building_5525,Building,0.38
Building_5526,Building,0.71
Building_5527,Building,0.4
Building_5528,Building,0.77
Building_5529,Building,0.39
Building_5530,Building,0.31
Building_5531,Building,0.57
Building_5532,Building,0.74
Building_5533,Building,0.71
Building_5534,Building,0.64
Building_5535,Building,0.67
Building_5536,Building,0.61
Building_5537,Building,0.52
Building_5538,Building,0.33
Building_5539,Building,0.59
Building_5540,Building,0.53
Building_5541,Building,0.4
Building_5542,Building,0.32
Building_5543,Building,0.42
Building_5544,Building,0.48
Building_5545,Building,0.4
Building_5546,Building,0.44
Building_5547,Building,0.32
Building_5548,Building,0.57
Building_5549,Building,0.59
Building_5550,Building,0.35
Building_5551,Building,0.49
Building_5552,Building,0.32
Building_5553,Building,0.65
Building_5554,Building,0.38
Building_5555,Building,0.37
Building_5556,Building,0.52
Building_5557,Building,0.55
Building_5558,Building,0.4
Building_5559,Building,0.62
Building_5560,Building,0.73
Building_5561,Building,0.66
Building_5562,Building,0.8
Building_5563,Building,0.35
Building_5564,Building,0.46
Building_5565,Building,0.7
Building_5566,Building,0.33
Building_5567,Building,0.32
Building_5568,Building,0.59
Building_5569,Building,0.46
Building_5570,Building,0.5
Building_5571,Building,0.32
Building_5572,Building,0.32
Building_5573,Building,0.6
Building_5574,Building,0.52
Building_5575,Building,0.54
Building_5576,Building,0.35
Building_5577,Building,0.64
Building_5578,Building,0.44
Building_5579,Building,0.67
Building_5580,Building,0.4
Building_5581,Building,0.45
Building_5582,Building,0.78
Building_5583,Building,0.7
Building_5584,Building,0.55
Building_5585,Building,0.45
Building_5586,Building,0.56
Building_5587,Building,0.45
Building_5588,Building,0.53
Building_5589,Building,0.59
Building_5590,Building,0.64
Building_5591,Building,0.59
Building_5592,Building,0.41
Building_5593,Building,0.78
Building_5594,Building,0.54
Building_5595,Building,0.4
Building_5596,Building,0.7
Building_5597,Building,0.3
Building_5598,Building,0.34
Building_5599,Building,0.53
Building_5600,Building,0.65
Building_5601,Building,0.31
Building_5602,Building,0.38
Building_5603,Building,0.45
Building_5604,Building,0.58
Building_5605,Building,0.43
Building_5606,Building,0.74
Building_5607,Building,0.54
Building_5608,Building,0.43
Building_5609,Building,0.48
Building_5610,Building,0.6
Building_5611,Building,0.54
Building_5612,Building,0.61
Building_5613,Building,0.66
Building_5614,Building,0.45
Building_5615,Building,0.46
Building_5616,Building,0.53
Building_5617,Building,0.37
Building_5618,Building,0.48
Building_5619,Building,0.47
Building_5620,Building,0.53
Building_5621,Building,0.58
Building_5622,Building,0.49
Building_5623,Building,0.48
Building_5624,Building,0.72
Building_5625,Building,0.66
Building_5626,Building,0.54
Building_5627,Building,0.52
Building_5628,Building,0.76
Building_5629,Building,0.58
Building_5630,Building,0.52
Building_5631,Building,0.68
Building_5632,Building,0.33
Building_5633,Building,0.46
Building_5634,Building,0.7
Building_5635,Building,0.62
Building_5636,Building,0.76
Building_5637,Building,0.46
Building_5638,Building,0.77
Building_5639,Building,0.74
Building_5640,Building,0.52
Building_5641,Building,0.48
Building_5642,Building,0.38
Building_5643,Building,0.44
Building_5644,Building,0.36
Building_5645,Building,0.45
Building_5646,Building,0.79
Building_5647,Building,0.49
Building_5648,Building,0.53
Building_5649,Building,0.31
Building_5650,Building,0.4
Building_5651,Building,0.35
Building_5652,Building,0.78
Building_5653,Building,0.63
Building_5654,Building,0.38
Building_5655,Building,0.31
Building_5656,Building,0.49
Building_5657,Building,0.59
Building_5658,Building,0.58
Building_5659,Building,0.67
Building_5660,Building,0.41
Building_5661,Building,0.36
Building_5662,Building,0.42
Building_5663,Building,0.78
Building_5664,Building,0.4
Building_5665,Building,0.71
Building_5666,Building,0.8
Building_5667,Building,0.63
Building_5668,Building,0.46
Building_5669,Building,0.67
Building_5670,Building,0.4
Building_5671,Building,0.62
Building_5672,Building,0.73
Building_5673,Building,0.78
Building_5674,Building,0.71
Building_5675,Building,0.52
Building_5676,Building,0.44
Building_5677,Building,0.3
Building_5678,Building,0.42
Building_5679,Building,0.47
Building_5680,Building,0.61
Building_5681,Building,0.32
Building_5682,Building,0.72
Building_5683,Building,0.44
Building_5684,Building,0.5
Building_5685,Building,0.52
Building_5686,Building,0.34
Building_5687,Building,0.35
Building_5688,Building,0.37
Building_5689,Building,0.6
Building_5690,Building,0.77
Building_5691,Building,0.71
Building_5692,Building,0.34
Building_5693,Building,0.73
Building_5694,Building,0.49
Building_5695,Building,0.34
Building_5696,Building,0.65
Building_5697,Building,0.69
Building_5698,Building,0.66
Building_5699,Building,0.38
Building_5700,Building,0.79
Building_5701,Building,0.63
Building_5702,Building,0.64
Building_5703,Building,0.79
Building_5704,Building,0.78
Building_5705,Building,0.73
Building_5706,Building,0.51
Building_5707,Building,0.65
Building_5708,Building,0.51
Building_5709,Building,0.47
Building_5710,Building,0.35
Building_5711,Building,0.72
Building_5712,Building,0.7
Building_5713,Building,0.4
Building_5714,Building,0.66
Building_5715,Building,0.5
Building_5716,Building,0.38
Building_5717,Building,0.71
Building_5718,Building,0.54
Building_5719,Building,0.39
Building_5720,Building,0.56
Building_5721,Building,0.69
Building_5722,Building,0.54
Building_5723,Building,0.69
Building_5724,Building,0.44
Building_5725,Building,0.61
Building_5726,Building,0.62
Building_5727,Building,0.44
Building_5728,Building,0.63
Building_5729,Building,0.54
Building_5730,Building,0.65
Building_5731,Building,0.77
Building_5732,Building,0.57
Building_5733,Building,0.44
Building_5734,Building,0.39
Building_5735,Building,0.6
Building_5736,Building,0.41
Building_5737,Building,0.45
Building_5738,Building,0.51
Building_5739,Building,0.69
Building_5740,Building,0.58
Building_5741,Building,0.53
Building_5742,Building,0.47
Building_5743,Building,0.72
Building_5744,Building,0.42
Building_5745,Building,0.53
Building_5746,Building,0.61
Building_5747,Building,0.51
Building_5748,Building,0.56
Building_5749,Building,0.61
Building_5750,Building,0.34
Building_5751,Building,0.38
Building_5752,Building,0.58
Building_5753,Building,0.59
Building_5754,Building,0.77
Building_5755,Building,0.73
Building_5756,Building,0.74
Building_5757,Building,0.53
Building_5758,Building,0.3
Building_5759,Building,0.38
Building_5760,Building,0.51
Building_5761,Building,0.71
Building_5762,Building,0.54
Building_5763,Building,0.7
Building_5764,Building,0.53
Building_5765,Building,0.54
Building_5766,Building,0.33
Building_5767,Building,0.79
Building_5768,Building,0.41
Building_5769,Building,0.72
Building_5770,Building,0.53
Building_5771,Building,0.61
Building_5772,Building,0.43
Building_5773,Building,0.5
Building_5774,Building,0.72
Building_5775,Building,0.53
Building_5776,Building,0.65
Building_5777,Building,0.3
Building_5778,Building,0.39
Building_5779,Building,0.48
Building_5780,Building,0.61
Building_5781,Building,0.32
Building_5782,Building,0.45
Building_5783,Building,0.65
Building_5784,Building,0.64
Building_5785,Building,0.51
Building_5786,Building,0.78
Building_5787,Building,0.72
Building_5788,Building,0.73
Building_5789,Building,0.66
Building_5790,Building,0.49
Building_5791,Building,0.71
Building_5792,Building,0.39
Building_5793,Building,0.52
Building_5794,Building,0.58
Building_5795,Building,0.31
Building_5796,Building,0.57
Building_5797,Building,0.72
Building_5798,Building,0.4
Building_5799,Building,0.53
Building_5800,Building,0.71
Building_5801,Building,0.59
Building_5802,Building,0.42
Building_5803,Building,0.32
Building_5804,Building,0.57
Building_5805,Building,0.4
Building_5806,Building,0.64
Building_5807,Building,0.39
Building_5808,Building,0.57
Building_5809,Building,0.31
Building_5810,Building,0.56
Building_5811,Building,0.49
Building_5812,Building,0.49
Building_5813,Building,0.38
Building_5814,Building,0.44
Building_5815,Building,0.42
Building_5816,Building,0.58
Building_5817,Building,0.39
Building_5818,Building,0.36
Building_5819,Building,0.43
Building_5820,Building,0.43
Building_5821,Building,0.31
Building_5822,Building,0.8
Building_5823,Building,0.61
Building_5824,Building,0.75
Building_5825,Building,0.39
Building_5826,Building,0.64
Building_5827,Building,0.58
Building_5828,Building,0.36
Building_5829,Building,0.74
Building_5830,Building,0.51
Building_5831,Building,0.6
Building_5832,Building,0.51
Building_5833,Building,0.48
Building_5834,Building,0.43
Building_5835,Building,0.59
Building_5836,Building,0.76
Building_5837,Building,0.38
Building_5838,Building,0.37
Building_5839,Building,0.59
Building_5840,Building,0.51
Building_5841,Building,0.54
Building_5842,Building,0.78
Building_5843,Building,0.65
Building_5844,Building,0.35
Building_5845,Building,0.75
Building_5846,Building,0.32
Building_5847,Building,0.71
Building_5848,Building,0.54
Building_5849,Building,0.57
Building_5850,Building,0.6
Building_5851,Building,0.58
Building_5852,Building,0.4
Building_5853,Building,0.54
Building_5854,Building,0.74
Building_5855,Building,0.34
Building_5856,Building,0.49
Building_5857,Building,0.42
Building_5858,Building,0.5
Building_5859,Building,0.51
Building_5860,Building,0.66
Building_5861,Building,0.63
Building_5862,Building,0.4
Building_5863,Building,0.64
Building_5864,Building,0.4
Building_5865,Building,0.76
Building_5866,Building,0.5
Building_5867,Building,0.4
Building_5868,Building,0.63
Building_5869,Building,0.32
Building_5870,Building,0.58
Building_5871,Building,0.61
Building_5872,Building,0.5
Building_5873,Building,0.44
Building_5874,Building,0.64
Building_5875,Building,0.74
Building_5876,Building,0.5
Building_5877,Building,0.61
Building_5878,Building,0.33
Building_5879,Building,0.56
Building_5880,Building,0.48
Building_5881,Building,0.33
Building_5882,Building,0.71
Building_5883,Building,0.76
Building_5884,Building,0.42
Building_5885,Building,0.73
Building_5886,Building,0.56
Building_5887,Building,0.65
Building_5888,Building,0.37
Building_5889,Building,0.38
Building_5890,Building,0.58
Building_5891,Building,0.52
Building_5892,Building,0.32
Building_5893,Building,0.43
Building_5894,Building,0.43
Building_5895,Building,0.52
Building_5896,Building,0.54
Building_5897,Building,0.67
Building_5898,Building,0.37
Building_5899,Building,0.67
Building_5900,Building,0.68
Building_5901,Building,0.31
Building_5902,Building,0.5
Building_5903,Building,0.65
Building_5904,Building,0.31
Building_5905,Building,0.53
Building_5906,Building,0.32
Building_5907,Building,0.34
Building_5908,Building,0.54
Building_5909,Building,0.53
Building_5910,Building,0.41
Building_5911,Building,0.53
Building_5912,Building,0.6
Building_5913,Building,0.64
Building_5914,Building,0.78
Building_5915,Building,0.41
Building_5916,Building,0.57
Building_5917,Building,0.34
Building_5918,Building,0.32
Building_5919,Building,0.66
Building_5920,Building,0.58
Building_5921,Building,0.6
Building_5922,Building,0.36
Building_5923,Building,0.71
Building_5924,Building,0.52
Building_5925,Building,0.59
Building_5926,Building,0.48
Building_5927,Building,0.47
Building_5928,Building,0.72
Building_5929,Building,0.35
Building_5930,Building,0.77
Building_5931,Building,0.61
Building_5932,Building,0.46
Building_5933,Building,0.62
Building_5934,Building,0.62
Building_5935,Building,0.51
Building_5936,Building,0.64
Building_5937,Building,0.58
Building_5938,Building,0.52
Building_5939,Building,0.53
Building_5940,Building,0.46
Building_5941,Building,0.3
Building_5942,Building,0.39
Building_5943,Building,0.75
Building_5944,Building,0.42
Building_5945,Building,0.46
Building_5946,Building,0.57
Building_5947,Building,0.76
Building_5948,Building,0.61
Building_5949,Building,0.64
Building_5950,Building,0.61
Building_5951,Building,0.74
Building_5952,Building,0.76
Building_5953,Building,0.44
Building_5954,Building,0.79
Building_5955,Building,0.79
Building_5956,Building,0.77
Building_5957,Building,0.69
Building_5958,Building,0.58
Building_5959,Building,0.42
Building_5960,Building,0.75
Building_5961,Building,0.33
Building_5962,Building,0.78
Building_5963,Building,0.36
Building_5964,Building,0.58
Building_5965,Building,0.48
